order_num,order_date,attribution,subtotal,total_ol_discount,discounts,shipping,tax,total
203482,2025-05-14,Direct,11.31,11.31,0,0,0,0
203480,2025-05-14,Direct,75.36,10.95,0,7.23,7.16,78.8
203479,2025-05-14,Adwords,49.94,10.95,5,7.23,4.17,45.85
203478,2025-05-14,Referrer,64.93,0,0,7.95,0,72.89
203477,2025-05-14,Direct,129.86,0,129.86,0,0,0
203476,2025-05-14,"Campaign (UTM)",61.48,0,0,10.26,0,71.75
203475,2025-05-14,Direct,64.93,0,64.93,0,0,0
203474,2025-05-14,Direct,11.31,11.31,0,0,0,0
203473,2025-05-14,Direct,20.46,20.46,0,0,0,0
203472,2025-05-14,Direct,64.93,0,64.93,0,0,0
203471,2025-05-14,Referrer,129.86,0,0,0,0,129.86
203470,2025-05-14,"Campaign (UTM)",97.4,32.47,0,7.95,0,72.89
203469,2025-05-14,Direct,105.78,0,0,0,0,105.78
203468,2025-05-14,Direct,129.86,0,129.86,0,0,0
203467,2025-05-14,"Campaign (UTM)",30.74,0,0,8.65,0,39.4
203465,2025-05-14,Direct,64.93,0,64.93,0,0,0
203464,2025-05-14,Direct,64.93,0,64.93,0,0,0
203463,2025-05-14,Direct,64.93,0,64.93,0,0,0
203462,2025-05-14,Direct,64.93,0,64.93,0,0,0
203461,2025-05-14,Direct,64.93,0,8.14,7.95,0,64.75
203460,2025-05-14,Direct,105.78,0,105.78,0,0,0
203459,2025-05-14,Adwords,105.45,24.33,0,0,0,81.12
203458,2025-05-14,Direct,64.93,0,64.93,0,0,0
203457,2025-05-14,Search,20.46,20.46,0,0,0,0
203456,2025-05-14,Direct,64.93,0,64.93,0,0,0
203455,2025-05-14,Direct,194.79,64.93,129.86,0,0,0
203454,2025-05-14,Direct,32.47,0,0,7.95,0,40.42
203453,2025-05-14,Direct,179.01,0,179.01,0,0,0
203452,2025-05-14,"Campaign (UTM)",129.86,0,0,0,0,129.86
203451,2025-05-14,Direct,105.78,0,105.78,0,0,0
203450,2025-05-14,Adwords,129.86,0,0,0,0,129.86
203449,2025-05-14,Direct,11.31,11.31,0,0,0,0
203448,2025-05-14,Direct,20.46,20.46,0,0,0,0
203444,2025-05-13,Direct,11.31,11.31,0,0,0,0
203443,2025-05-13,Adwords,18.1,0,0,7.23,2.52,27.85
203442,2025-05-13,Referrer,51.95,12.95,0,7.23,4.62,50.85
203441,2025-05-13,"Campaign (UTM)",9.95,9.95,0,0,0,0
203440,2025-05-13,"Campaign (UTM)",9.95,9.95,0,0,0,0
203439,2025-05-13,Adwords,54.45,0,0,7.23,6.17,67.85
203438,2025-05-13,Adwords,20.82,0,0,7.23,2.8,30.85
203435,2025-05-13,Adwords,54.45,0,0,7.23,6.17,67.85
203434,2025-05-13,Adwords,14.5,0,0,7.23,2.17,23.9
203433,2025-05-13,"Campaign (UTM)",9.95,9.95,0,0,0,0
203432,2025-05-13,"Campaign (UTM)",9.95,9.95,0,0,0,0
203431,2025-05-13,Search,32.47,0,0,7.95,0,40.42
203430,2025-05-13,Adwords,114.12,9.95,0,0,10.43,114.6
203429,2025-05-13,Direct,158.87,9.95,0,7.23,15.65,171.8
203428,2025-05-13,"Campaign (UTM)",19,0,0,7.23,2.62,28.85
203427,2025-05-13,Adwords,20.46,20.46,0,0,0,0
203426,2025-05-13,Direct,64.93,0,64.93,0,0,0
203425,2025-05-13,Direct,64.93,0,64.93,0,0,0
203423,2025-05-13,Direct,64.93,0,64.93,0,0,0
203422,2025-05-13,Direct,64.93,0,64.93,0,0,0
203421,2025-05-13,Direct,129.86,0,129.86,0,0,0
203420,2025-05-13,Direct,275.39,10.95,0,0,26.46,290.9
203417,2025-05-13,Direct,64.93,0,64.93,0,0,0
203416,2025-05-13,Direct,64.93,0,64.93,0,0,0
203415,2025-05-13,Direct,194.79,64.93,129.86,0,0,0
203414,2025-05-13,Adwords,37.1,9.95,0,7.23,3.42,37.8
203413,2025-05-13,Direct,265,15.95,0,0,24.9,273.95
203411,2025-05-13,Adwords,186.26,59.9,0,0,12.64,139
203410,2025-05-13,Referrer,141.17,11.31,0,0,0,129.86
203409,2025-05-13,"Campaign (UTM)",9.95,9.95,0,0,0,0
203408,2025-05-13,Direct,9.95,9.95,0,0,0,0
203407,2025-05-13,"Campaign (UTM)",9.95,9.95,0,0,0,0
203406,2025-05-13,Adwords,97.4,32.47,0,7.95,0,72.89
203405,2025-05-13,Direct,64.93,0,64.93,0,0,0
203404,2025-05-13,Direct,64.93,0,64.93,0,0,0
203403,2025-05-13,Direct,64.93,0,64.93,0,0,0
203402,2025-05-13,Direct,64.93,0,64.93,0,0,0
203401,2025-05-13,Adwords,34.4,9.95,0,7.23,3.17,34.85
203400,2025-05-13,Direct,211.55,0,211.55,0,0,0
203399,2025-05-13,Direct,64.93,0,64.93,0,0,0
203398,2025-05-13,Direct,64.93,0,64.93,0,0,0
203397,2025-05-13,Direct,129.86,0,129.86,0,0,0
203396,2025-05-13,Referrer,20.46,20.46,0,0,0,0
203395,2025-05-13,Direct,129.86,0,129.86,0,0,0
203394,2025-05-13,Adwords,20.46,20.46,0,0,0,0
203393,2025-05-13,Direct,20.46,20.46,0,0,0,0
203392,2025-05-13,Direct,64.93,0,64.93,0,0,0
203391,2025-05-13,"Campaign (UTM)",9.95,9.95,0,0,0,0
203390,2025-05-13,Direct,64.93,0,64.93,0,0,0
203389,2025-05-13,Direct,64.93,0,64.93,0,0,0
203388,2025-05-13,Direct,129.86,0,129.86,0,0,0
203387,2025-05-13,Direct,20.46,20.46,0,0,0,0
203386,2025-05-13,Direct,64.93,0,64.93,0,0,0
203385,2025-05-13,Direct,64.93,0,64.93,0,0,0
203384,2025-05-13,Direct,64.93,0,64.93,0,0,0
203383,2025-05-13,Direct,11.31,11.31,0,0,0,0
203382,2025-05-13,Direct,11.31,11.31,0,0,0,0
203381,2025-05-13,Direct,5194.47,32.47,0,0,0,5162
203380,2025-05-13,Direct,64.93,0,64.93,0,0,0
203379,2025-05-13,Direct,64.93,0,64.93,0,0,0
203378,2025-05-13,Direct,64.93,0,64.93,0,0,0
203377,2025-05-13,Direct,64.93,0,64.93,0,0,0
203376,2025-05-13,Direct,64.93,0,64.93,0,0,0
203375,2025-05-13,Direct,105.78,0,105.78,0,0,0
203374,2025-05-13,Adwords,30.74,0,0,8.65,0,39.4
203372,2025-05-13,Direct,64.93,0,64.93,0,0,0
203368,2025-05-12,Direct,97.4,32.47,4.87,7.95,0,68.02
203360,2025-05-12,Adwords,117.27,0,0,0,11.73,129
203359,2025-05-12,Direct,74.45,9.95,0,7.23,7.17,78.9
203358,2025-05-12,Direct,97.4,32.47,0,7.95,0,72.89
203357,2025-05-12,Direct,11.31,11.31,0,0,0,0
203356,2025-05-12,"Campaign (UTM)",9.95,9.95,0,0,0,0
203355,2025-05-12,"Campaign (UTM)",165.45,0,0,0,16.55,182
203353,2025-05-12,"Campaign (UTM)",9.95,9.95,0,0,0,0
203349,2025-05-12,Direct,413.73,6.95,0,0,40.67,447.45
203348,2025-05-12,"Campaign (UTM)",61.48,0,0,10.26,0,71.75
203347,2025-05-12,Direct,63.5,0,0,7.23,7.07,77.8
203346,2025-05-12,Direct,20.46,20.46,0,0,0,0
203345,2025-05-12,Direct,61.48,0,10.28,10.26,0,61.46
203344,2025-05-12,Adwords,11.77,0,0,7.23,1.9,20.9
203343,2025-05-12,Adwords,40.83,10.95,5,7.23,3.24,35.8
203338,2025-05-12,Direct,93.3,9.95,0,0,8.35,91.7
203337,2025-05-12,"Campaign (UTM)",29.95,10.95,0,0,1.9,20.9
203333,2025-05-12,"Campaign (UTM)",20.46,20.46,0,0,0,0
203332,2025-05-12,"Campaign (UTM)",9.95,9.95,0,0,0,0
203328,2025-05-12,Referrer,64.93,0,64.93,0,0,0
203327,2025-05-12,Search,216.17,59.9,0,0,15.63,171.9
203326,2025-05-12,Referrer,64.93,0,64.93,0,0,0
203325,2025-05-12,Referrer,129.86,0,129.86,0,0,0
203324,2025-05-12,Referrer,64.93,0,64.93,0,0,0
203323,2025-05-12,Referrer,64.93,0,64.93,0,0,0
203322,2025-05-12,Adwords,78.18,0,0,7.23,8.54,93.95
203321,2025-05-12,Direct,116.63,10.95,0,0,15.87,121.55
203320,2025-05-12,Adwords,160.49,9.95,0,0,15.06,165.6
203319,2025-05-12,Search,117.28,0,5,0,11.27,124
203318,2025-05-12,"Campaign (UTM)",9.95,9.95,0,0,0,0
203317,2025-05-12,Referrer,61.54,9.95,0,0,5.16,56.75
203316,2025-05-12,Adwords,54.45,0,0,7.23,6.17,67.85
203315,2025-05-12,Direct,20.46,20.46,0,0,0,0
203314,2025-05-12,Direct,11.31,11.31,0,0,0,0
203313,2025-05-12,"Campaign (UTM)",9.95,9.95,0,0,0,0
203312,2025-05-12,"Campaign (UTM)",206.1,11.31,0,0,0,194.79
203311,2025-05-12,"Campaign (UTM)",9.95,9.95,0,0,0,0
203310,2025-05-12,Direct,84.39,29.95,5,7.23,5.72,62.85
203309,2025-05-12,Adwords,18.1,0,0,7.23,2.52,27.85
203308,2025-05-12,Referrer,78.18,0,0,7.23,8.54,93.95
203307,2025-05-12,Search,113.36,9.95,5,0,9.89,108.75
203306,2025-05-12,Adwords,61.48,0,0,10.26,0,71.75
203305,2025-05-12,Adwords,74.41,19.95,0,7.23,6.16,67.85
203304,2025-05-12,Adwords,75.13,9.95,0,7.23,7.24,79.65
203303,2025-05-12,Search,14.81,0,0,6.15,0,20.95
203302,2025-05-12,Adwords,95.45,0,0,0,9.55,105
203301,2025-05-12,"Campaign (UTM)",32.47,0,0,7.95,0,40.42
203300,2025-05-12,Direct,249.96,9.95,5,0,23.54,259
203297,2025-05-12,Direct,20.46,20.46,0,0,0,0
203296,2025-05-12,"Campaign (UTM)",64.93,0,0,7.95,0,72.89
203295,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203294,2025-05-11,"Campaign (UTM)",102.63,0,0,7.23,10.99,120.85
203293,2025-05-11,"Campaign (UTM)",38.91,0,0,7.23,4.61,50.75
203292,2025-05-11,"Campaign (UTM)",61.48,0,0,10.26,0,71.75
203291,2025-05-11,Direct,20.46,20.46,0,0,0,0
203290,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203289,2025-05-11,"Campaign (UTM)",60.82,0,0,7.23,6.8,74.85
203288,2025-05-11,Adwords,54.45,0,0,7.23,6.17,67.85
203287,2025-05-11,"Campaign (UTM)",51.95,12.95,0,7.23,4.62,50.85
203283,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203282,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203281,2025-05-11,Direct,52.59,10.95,0,7.23,4.88,53.75
203280,2025-05-11,Direct,11.31,11.31,0,0,0,0
203279,2025-05-11,"Campaign (UTM)",55.45,0,0,7.23,6.27,68.95
203276,2025-05-11,Adwords,64.93,0,8.14,7.95,0,64.75
203275,2025-05-11,Adwords,417.58,32.47,0,0,0,0
203274,2025-05-11,Direct,226.27,0,0,0,22.63,248.9
203273,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203272,2025-05-11,"Campaign (UTM)",114.45,9.95,0,0,10.45,114.95
203271,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203270,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203269,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203268,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203267,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203266,2025-05-11,Adwords,143.43,20.46,0,0,0,122.97
203265,2025-05-11,"Campaign (UTM)",9.95,9.95,0,0,0,0
203262,2025-05-11,Direct,11.31,11.31,0,0,0,0
203261,2025-05-11,"Campaign (UTM)",129.87,32.47,0,0,0,97.4
203260,2025-05-11,Adwords,20.46,20.46,0,0,0,0
203259,2025-05-11,Direct,20.46,20.46,0,0,0,0
203258,2025-05-11,Direct,20.46,20.46,0,0,0,0
203257,2025-05-11,Direct,94.06,17.82,0,0,0,76.24
203256,2025-05-11,Direct,20.46,20.46,0,0,0,0
203255,2025-05-11,Direct,20.46,20.46,0,0,0,0
203254,2025-05-11,Adwords,20.46,20.46,0,0,0,0
203252,2025-05-10,"Campaign (UTM)",9.95,9.95,0,0,0,0
203251,2025-05-10,Adwords,48.95,9.95,0,7.23,4.62,50.85
203246,2025-05-10,Adwords,94.63,12.95,0,0,8.17,89.85
203242,2025-05-10,Direct,11.31,11.31,0,0,0,0
203241,2025-05-10,Direct,61.48,0,0,10.26,0,71.75
203239,2025-05-10,"Campaign (UTM)",42.54,9.95,0,7.23,3.98,43.8
203238,2025-05-10,"Campaign (UTM)",20.46,20.46,0,0,0,0
203237,2025-05-10,Referrer,61.48,0,0,10.26,0,71.75
203236,2025-05-10,Direct,20.46,20.46,0,0,0,0
203232,2025-05-10,"Campaign (UTM)",117.27,0,0,0,11.73,129
203228,2025-05-10,Direct,11.31,11.31,0,0,0,0
203227,2025-05-10,Direct,20.46,20.46,0,0,0,0
203226,2025-05-10,Adwords,73.45,9.95,5,7.23,6.62,72.8
203225,2025-05-10,Adwords,104.21,9.95,0,0,9.44,103.7
203224,2025-05-10,Adwords,20.82,0,0,7.23,2.8,30.85
203220,2025-05-10,Adwords,9.05,0,0,7.23,1.62,17.9
203219,2025-05-10,Direct,11.31,0,0,0,0,11.31
203218,2025-05-10,"Campaign (UTM)",11.31,11.31,0,0,0,0
203217,2025-05-10,Adwords,27.23,0,0,7.23,3.44,37.9
203215,2025-05-10,Direct,129.86,0,129.86,0,0,0
203214,2025-05-10,Adwords,97.4,32.47,0,7.95,0,72.89
203213,2025-05-10,Direct,64.93,0,64.93,0,0,0
203212,2025-05-10,Direct,64.93,0,64.93,0,0,0
203211,2025-05-10,Search,122.97,0,0,0,0,122.97
203208,2025-05-10,"Campaign (UTM)",129.86,0,0,0,0,129.86
203207,2025-05-10,"Campaign (UTM)",119.27,31.35,0,0,0,87.92
203206,2025-05-10,Referrer,61.48,0,0,10.26,0,71.75
203205,2025-05-10,Direct,64.93,0,64.93,0,0,0
203204,2025-05-10,"Campaign (UTM)",11.31,11.31,0,0,0,0
203203,2025-05-10,"Campaign (UTM)",32.47,0,0,7.95,0,40.42
203202,2025-05-10,Direct,64.93,0,64.93,0,0,0
203201,2025-05-10,Direct,64.93,0,64.93,0,0,0
203200,2025-05-10,Direct,64.93,0,64.93,0,0,0
203199,2025-05-10,Adwords,131.09,8.12,0,0,0,122.97
203198,2025-05-10,Direct,64.93,0,64.93,0,0,0
203197,2025-05-10,Direct,64.93,0,64.93,0,0,0
203196,2025-05-10,"Campaign (UTM)",97.4,32.47,0,7.95,0,72.89
203195,2025-05-09,Adwords,105.41,0,0,0,10.54,115.95
203194,2025-05-09,Direct,84.39,29.95,5,7.23,5.72,62.85
203193,2025-05-09,"Campaign (UTM)",141.77,9.95,0,0,19.78,151.6
203191,2025-05-09,Adwords,78.18,0,0,7.23,8.54,93.95
203185,2025-05-09,Search,46.23,9.95,0,7.23,4.34,47.85
203184,2025-05-09,Direct,20.46,20.46,0,0,0,0
203183,2025-05-09,"Campaign (UTM)",179.01,0,0,7.95,0,186.97
203182,2025-05-09,Adwords,78.18,0,0,7.23,8.54,93.95
203180,2025-05-09,Search,54.46,0,0,7.23,6.16,67.85
203179,2025-05-09,"Campaign (UTM)",69.6,8.12,0,10.26,0,71.75
203178,2025-05-09,Adwords,18.14,0,0,7.23,2.53,27.9
203177,2025-05-09,"Campaign (UTM)",9.95,9.95,0,0,0,0
203176,2025-05-09,Referrer,64.93,0,64.93,0,0,0
203175,2025-05-09,Referrer,129.87,32.47,97.4,0,0,0
203174,2025-05-09,Referrer,64.93,0,64.93,0,0,0
203173,2025-05-09,Referrer,64.93,0,64.93,0,0,0
