Subscriber ID,Date Created,Date Modified,Channel ID,Source,Order Count
540,07/04/2025,07/04/2025,1,Unknown,0
541,07/04/2025,02/09/2025,1692941,Unknown,0
542,07/04/2025,07/04/2025,1,Unknown,0
543,07/04/2025,07/04/2025,1,Unknown,0
544,07/04/2025,07/04/2025,1,Unknown,0
545,07/04/2025,07/04/2025,1,Unknown,0
546,07/04/2025,07/04/2025,1,Unknown,0
547,07/04/2025,07/04/2025,1692941,Unknown,0
548,07/04/2025,07/04/2025,1,Unknown,0
549,07/04/2025,07/04/2025,1,Unknown,0
550,07/04/2025,07/04/2025,1,Unknown,0
551,07/04/2025,07/04/2025,1,Unknown,0
552,07/04/2025,07/04/2025,1692941,Unknown,0
553,07/04/2025,07/04/2025,1,Unknown,0
554,07/04/2025,07/04/2025,1,storefront,0
555,07/04/2025,07/04/2025,1692941,Unknown,0
556,07/04/2025,29/03/2026,1,Unknown,0
557,07/04/2025,07/04/2025,1692941,Unknown,0
558,07/04/2025,07/04/2025,1692941,Unknown,0
559,07/04/2025,07/04/2025,1,Unknown,0
560,07/04/2025,07/04/2025,1,Unknown,0
561,07/04/2025,07/04/2025,1692941,Unknown,0
562,07/04/2025,07/04/2025,1,Unknown,0
563,07/04/2025,07/04/2025,1,Unknown,0
564,07/04/2025,07/04/2025,1,Unknown,0
565,07/04/2025,07/04/2025,1,Unknown,0
566,07/04/2025,07/04/2025,1,Unknown,0
567,07/04/2025,07/04/2025,1,Unknown,0
568,07/04/2025,07/04/2025,1,Unknown,0
569,07/04/2025,07/04/2025,1,Unknown,0
570,07/04/2025,09/09/2025,1,Unknown,0
571,07/04/2025,07/04/2025,1,Unknown,0
572,07/04/2025,12/03/2026,1,Unknown,0
573,07/04/2025,07/04/2025,1,Unknown,0
574,07/04/2025,07/04/2025,1,storefront,0
575,07/04/2025,07/04/2025,1692461,Unknown,0
576,07/04/2025,07/04/2025,1,Unknown,0
577,07/04/2025,07/04/2025,1,storefront,0
578,07/04/2025,07/04/2025,1,Unknown,0
579,07/04/2025,07/04/2025,1,Unknown,0
580,07/04/2025,07/04/2025,1692461,Unknown,0
581,07/04/2025,07/04/2025,1,Unknown,0
582,08/04/2025,08/04/2025,1692941,Unknown,0
583,08/04/2025,08/04/2025,1692941,Unknown,0
584,08/04/2025,08/04/2025,1,Unknown,0
585,08/04/2025,08/04/2025,1692941,Unknown,0
586,08/04/2025,08/04/2025,1,Unknown,0
587,08/04/2025,08/04/2025,1,storefront,0
588,08/04/2025,08/04/2025,1692461,storefront,0
589,08/04/2025,08/04/2025,1692941,Unknown,0
590,08/04/2025,08/04/2025,1692941,Unknown,0
591,08/04/2025,08/04/2025,1,Unknown,0
592,08/04/2025,08/04/2025,1692941,Unknown,0
593,08/04/2025,08/04/2025,1692941,Unknown,0
594,08/04/2025,08/04/2025,1692461,Unknown,0
595,08/04/2025,08/04/2025,1692461,Unknown,0
596,08/04/2025,08/04/2025,1,Unknown,0
597,08/04/2025,08/04/2025,1,Unknown,0
598,08/04/2025,02/09/2025,1,Unknown,0
599,08/04/2025,08/04/2025,1,Unknown,0
600,08/04/2025,08/04/2025,1,Unknown,0
601,08/04/2025,08/04/2025,1692941,Unknown,0
602,08/04/2025,08/04/2025,1,Unknown,0
603,08/04/2025,08/04/2025,1,Unknown,0
604,08/04/2025,08/04/2025,1,Unknown,0
605,08/04/2025,08/04/2025,1,Unknown,0
606,08/04/2025,21/01/2026,1,Unknown,0
607,08/04/2025,08/04/2025,1692941,Unknown,0
608,08/04/2025,08/04/2025,1,Unknown,0
609,08/04/2025,08/04/2025,1,Unknown,0
610,08/04/2025,08/04/2025,1,Unknown,0
611,08/04/2025,08/04/2025,1,Unknown,0
612,08/04/2025,08/04/2025,1692941,Unknown,0
613,08/04/2025,08/04/2025,1692941,Unknown,0
614,08/04/2025,08/04/2025,1,Unknown,0
615,08/04/2025,02/09/2025,1,Unknown,0
616,08/04/2025,08/04/2025,1,Unknown,0
617,08/04/2025,08/04/2025,1,Unknown,0
618,08/04/2025,08/04/2025,1,Unknown,0
619,08/04/2025,08/04/2025,1,Unknown,0
620,08/04/2025,19/02/2026,1,Unknown,0
621,08/04/2025,08/04/2025,1,Unknown,0
622,08/04/2025,08/04/2025,1692941,Unknown,0
623,08/04/2025,08/04/2025,1692461,Unknown,0
624,08/04/2025,08/04/2025,1,Unknown,0
625,08/04/2025,02/09/2025,1,Unknown,0
626,27/04/2025,02/09/2025,1,Unknown,0
627,08/04/2025,02/09/2025,1,Unknown,0
628,08/04/2025,02/09/2025,1,Unknown,0
629,08/04/2025,08/04/2025,1692941,Unknown,0
630,08/04/2025,08/04/2025,1,Unknown,0
631,08/04/2025,08/04/2025,1692941,Unknown,0
632,16/04/2025,02/09/2025,1,Unknown,0
633,08/04/2025,08/04/2025,1,Unknown,0
634,08/04/2025,08/04/2025,1,Unknown,0
635,08/04/2025,08/04/2025,1,Unknown,0
636,08/04/2025,08/04/2025,1692461,Unknown,0
637,09/04/2025,09/04/2025,1692941,storefront,0
638,09/04/2025,09/04/2025,1692941,Unknown,0
639,09/04/2025,09/09/2025,1692941,Unknown,0
640,09/04/2025,09/04/2025,1692461,Unknown,0
641,09/04/2025,02/09/2025,1692941,Unknown,0
642,09/04/2025,09/04/2025,1,Unknown,0
643,09/04/2025,09/04/2025,1692941,Unknown,0
644,09/04/2025,09/04/2025,1692941,Unknown,0
645,09/04/2025,09/04/2025,1692941,Unknown,0
646,21/05/2025,17/11/2025,1692461,Unknown,0
647,09/04/2025,09/04/2025,1692461,Unknown,0
648,09/04/2025,27/02/2026,1,Unknown,0
649,09/04/2025,09/04/2025,1,Unknown,0
650,09/04/2025,09/04/2025,1,Unknown,0
651,09/04/2025,09/04/2025,1,Unknown,0
652,09/04/2025,09/04/2025,1,Unknown,0
653,09/04/2025,09/04/2025,1,Unknown,0
654,09/04/2025,09/04/2025,1,Unknown,0
655,09/04/2025,09/04/2025,1,Unknown,0
656,09/04/2025,09/04/2025,1,Unknown,0
657,09/04/2025,09/04/2025,1,Unknown,0
658,09/04/2025,09/04/2025,1,Unknown,0
659,10/04/2025,02/09/2025,1,Unknown,0
660,09/04/2025,09/04/2025,1,Unknown,0
661,09/04/2025,09/04/2025,1,Unknown,0
662,09/04/2025,09/04/2025,1,Unknown,0
663,14/04/2025,02/09/2025,1,Unknown,0
664,09/04/2025,09/04/2025,1692461,Unknown,0
665,09/04/2025,09/04/2025,1,Unknown,0
666,09/04/2025,02/09/2025,1,Unknown,0
667,09/04/2025,09/04/2025,1,Unknown,0
668,09/04/2025,09/04/2025,1,Unknown,0
669,09/04/2025,09/04/2025,1,Unknown,0
670,09/04/2025,09/04/2025,1,Unknown,0
671,11/04/2025,02/09/2025,1,Unknown,0
672,09/04/2025,09/04/2025,1,storefront,0
673,09/04/2025,09/04/2025,1692461,storefront,0
674,09/04/2025,09/04/2025,1692461,Unknown,0
675,09/04/2025,09/04/2025,1,Unknown,0
676,09/04/2025,09/04/2025,1,Unknown,0
677,09/04/2025,09/04/2025,1692461,Unknown,0
678,09/04/2025,09/04/2025,1,Unknown,0
679,09/04/2025,09/04/2025,1,Unknown,0
680,11/04/2025,02/09/2025,1692941,Unknown,0
681,09/04/2025,09/04/2025,1,Unknown,0
682,10/04/2025,10/04/2025,1692941,Unknown,0
683,10/04/2025,10/04/2025,1,Unknown,0
684,10/04/2025,10/04/2025,1692941,Unknown,0
685,10/04/2025,10/04/2025,1692941,Unknown,0
686,10/04/2025,10/04/2025,1692941,storefront,0
687,10/04/2025,10/04/2025,1692461,Unknown,0
688,10/04/2025,02/09/2025,1692461,Unknown,0
689,10/04/2025,10/04/2025,1692461,Unknown,0
690,10/04/2025,10/04/2025,1692941,Unknown,0
691,10/04/2025,10/04/2025,1692941,Unknown,0
692,10/04/2025,10/04/2025,1692941,storefront,0
693,22/04/2025,02/09/2025,1692941,Unknown,0
694,10/04/2025,10/04/2025,1692941,Unknown,0
695,10/04/2025,10/04/2025,1692461,Unknown,0
696,10/04/2025,10/04/2025,1,storefront,0
697,10/04/2025,10/04/2025,1,Unknown,0
698,10/04/2025,10/04/2025,1692461,storefront,0
699,10/04/2025,10/04/2025,1,Unknown,0
700,10/04/2025,10/04/2025,1,Unknown,0
701,10/04/2025,10/04/2025,1,Unknown,0
702,10/04/2025,10/04/2025,1,Unknown,0
703,10/04/2025,10/04/2025,1,Unknown,0
704,10/04/2025,10/04/2025,1,Unknown,0
705,10/04/2025,10/04/2025,1,Unknown,0
706,15/04/2025,02/09/2025,1692941,Unknown,0
707,10/04/2025,02/09/2025,1692941,Unknown,0
708,10/04/2025,10/04/2025,1692941,Unknown,0
709,10/04/2025,10/04/2025,1,Unknown,0
710,10/04/2025,10/04/2025,1,Unknown,0
711,10/04/2025,10/04/2025,1,Unknown,0
712,10/04/2025,10/04/2025,1,Unknown,0
713,10/04/2025,10/04/2025,1,Unknown,0
714,10/04/2025,10/04/2025,1,Unknown,0
715,10/04/2025,10/04/2025,1,Unknown,0
716,10/04/2025,10/04/2025,1692461,Unknown,0
717,10/04/2025,10/04/2025,1692941,Unknown,0
718,10/04/2025,10/04/2025,1,Unknown,0
719,10/04/2025,10/04/2025,1,Unknown,0
720,10/04/2025,10/04/2025,1,Unknown,0
721,10/04/2025,10/04/2025,1,Unknown,0
722,10/04/2025,10/04/2025,1,Unknown,0
723,10/04/2025,10/04/2025,1,Unknown,0
724,10/04/2025,10/04/2025,1,Unknown,0
725,10/04/2025,10/04/2025,1,Unknown,0
726,10/04/2025,10/04/2025,1692941,Unknown,0
727,10/04/2025,10/04/2025,1,Unknown,0
728,10/04/2025,10/04/2025,1692941,Unknown,0
729,11/04/2025,11/04/2025,1692941,Unknown,0
730,11/04/2025,11/04/2025,1692461,Unknown,0
731,11/04/2025,11/04/2025,1692461,storefront,0
732,11/04/2025,11/04/2025,1692941,Unknown,0
733,11/04/2025,11/04/2025,1,Unknown,0
734,11/04/2025,11/04/2025,1692941,Unknown,0
735,11/04/2025,11/04/2025,1692461,Unknown,0
736,16/08/2025,02/09/2025,1692941,Unknown,0
737,11/04/2025,11/04/2025,1,Unknown,0
738,11/04/2025,11/04/2025,1692461,Unknown,0
739,11/04/2025,11/04/2025,1,Unknown,0
740,15/04/2025,02/09/2025,1,Unknown,0
741,11/04/2025,11/04/2025,1692941,storefront,0
742,11/04/2025,11/04/2025,1,Unknown,0
743,11/04/2025,11/04/2025,1,Unknown,0
744,11/04/2025,11/04/2025,1,Unknown,0
745,11/04/2025,11/04/2025,1,Unknown,0
746,11/04/2025,11/04/2025,1,Unknown,0
747,18/05/2025,02/09/2025,1692941,Unknown,0
748,11/04/2025,11/04/2025,1,Unknown,0
749,11/04/2025,11/04/2025,1,Unknown,0
750,11/04/2025,11/04/2025,1692941,Unknown,0
751,11/04/2025,11/04/2025,1,Unknown,0
752,11/04/2025,11/04/2025,1692941,Unknown,0
753,11/04/2025,11/04/2025,1,Unknown,0
754,11/04/2025,11/04/2025,1,Unknown,0
755,11/04/2025,11/04/2025,1692461,Unknown,0
756,11/04/2025,11/04/2025,1,Unknown,0
757,11/04/2025,11/04/2025,1692461,Unknown,0
758,11/04/2025,11/04/2025,1692461,Unknown,0
759,11/04/2025,11/04/2025,1,Unknown,0
760,11/04/2025,11/04/2025,1692941,storefront,0
761,11/04/2025,11/04/2025,1692461,Unknown,0
762,11/04/2025,11/04/2025,1,Unknown,0
763,11/04/2025,11/04/2025,1,Unknown,0
764,12/06/2025,02/09/2025,1,storefront,0
765,11/04/2025,11/04/2025,1692461,Unknown,0
766,11/04/2025,11/04/2025,1,Unknown,0
767,11/04/2025,11/04/2025,1692461,Unknown,0
768,11/04/2025,11/04/2025,1,storefront,0
769,11/04/2025,11/04/2025,1692941,Unknown,0
770,11/04/2025,11/04/2025,1692941,Unknown,0
771,11/04/2025,11/04/2025,1,Unknown,0
772,12/04/2025,12/04/2025,1692941,Unknown,0
773,12/04/2025,12/04/2025,1692941,Unknown,0
774,12/04/2025,12/04/2025,1692461,storefront,0
775,12/04/2025,12/04/2025,1692941,Unknown,0
776,12/04/2025,12/04/2025,1692941,storefront,0
777,12/04/2025,12/04/2025,1,Unknown,0
778,12/04/2025,12/04/2025,1692941,Unknown,0
779,12/04/2025,12/04/2025,1692941,Unknown,0
780,12/04/2025,12/04/2025,1,Unknown,0
781,12/04/2025,12/04/2025,1,Unknown,0
782,12/04/2025,12/04/2025,1,Unknown,0
783,24/04/2025,02/09/2025,1,Unknown,0
784,12/04/2025,12/04/2025,1,Unknown,0
785,12/04/2025,12/04/2025,1,Unknown,0
786,12/04/2025,12/04/2025,1,storefront,0
787,12/04/2025,12/04/2025,1,Unknown,0
788,12/04/2025,12/04/2025,1,Unknown,0
789,12/04/2025,12/04/2025,1,Unknown,0
790,12/04/2025,12/04/2025,1,Unknown,0
791,12/04/2025,12/04/2025,1,Unknown,0
792,12/04/2025,12/04/2025,1,Unknown,0
793,12/04/2025,12/04/2025,1692941,Unknown,0
794,12/04/2025,12/04/2025,1,storefront,0
795,12/04/2025,12/04/2025,1,Unknown,0
796,12/04/2025,12/04/2025,1,storefront,0
797,12/04/2025,12/04/2025,1,Unknown,0
798,12/04/2025,12/04/2025,1692941,Unknown,0
799,12/04/2025,12/04/2025,1692941,Unknown,0
800,12/04/2025,12/04/2025,1692941,storefront,0
801,12/04/2025,12/04/2025,1,Unknown,0
802,12/04/2025,02/09/2025,1,Unknown,0
803,12/04/2025,12/04/2025,1,Unknown,0
804,12/04/2025,12/04/2025,1692941,Unknown,0
805,12/04/2025,12/04/2025,1692941,storefront,0
806,12/04/2025,12/04/2025,1692461,Unknown,0
807,12/04/2025,12/04/2025,1,Unknown,0
808,12/04/2025,12/04/2025,1692461,Unknown,0
809,12/04/2025,12/04/2025,1692461,Unknown,0
810,12/04/2025,12/04/2025,1,Unknown,0
811,12/04/2025,12/04/2025,1,Unknown,0
812,21/04/2025,02/09/2025,1,Unknown,0
813,12/04/2025,12/04/2025,1692941,Unknown,0
814,12/04/2025,12/04/2025,1692461,Unknown,0
815,12/04/2025,12/04/2025,1,Unknown,0
816,13/04/2025,13/04/2025,1692941,storefront,0
817,13/04/2025,13/04/2025,1692941,Unknown,0
818,13/04/2025,13/04/2025,1692461,Unknown,0
819,13/04/2025,13/04/2025,1692461,Unknown,0
820,13/04/2025,13/04/2025,1692461,Unknown,0
821,13/04/2025,13/04/2025,1,Unknown,0
822,13/04/2025,13/04/2025,1692941,Unknown,0
823,24/04/2025,13/04/2026,1,Unknown,0
824,13/04/2025,13/04/2025,1692941,Unknown,0
825,13/04/2025,13/04/2025,1,Unknown,0
826,13/04/2025,13/04/2025,1,Unknown,0
827,13/04/2025,13/04/2025,1,Unknown,0
828,13/04/2025,13/04/2025,1,Unknown,0
829,13/04/2025,13/04/2025,1692941,storefront,0
830,13/04/2025,13/04/2025,1,Unknown,0
831,13/04/2025,13/04/2025,1,Unknown,0
832,13/04/2025,13/04/2025,1692941,Unknown,0
833,13/04/2025,13/04/2025,1,Unknown,0
834,13/04/2025,13/04/2025,1,Unknown,0
835,13/04/2025,13/04/2025,1,Unknown,0
836,13/04/2025,13/04/2025,1692941,Unknown,0
837,13/04/2025,13/04/2025,1,Unknown,0
838,13/04/2025,03/09/2025,1692941,Unknown,0
839,13/04/2025,13/04/2025,1692461,Unknown,0
840,13/04/2025,14/11/2025,1,Unknown,0
841,13/04/2025,13/04/2025,1692941,Unknown,0
842,13/04/2025,13/04/2025,1,storefront,0
843,13/04/2025,13/04/2025,1,Unknown,0
844,13/04/2025,13/04/2025,1,Unknown,0
845,13/04/2025,13/04/2025,1,Unknown,0
846,13/04/2025,13/04/2025,1,Unknown,0
847,13/04/2025,13/04/2025,1,Unknown,0
848,13/04/2025,13/04/2025,1692461,Unknown,0
849,13/04/2025,13/04/2025,1692941,Unknown,0
850,13/04/2025,13/04/2025,1692461,Unknown,0
851,13/04/2025,13/04/2025,1,Unknown,0
852,13/04/2025,13/04/2025,1692941,storefront,0
853,13/04/2025,13/04/2025,1,Unknown,0
854,13/04/2025,13/04/2025,1692461,Unknown,0
855,14/04/2025,14/04/2025,1692941,Unknown,0
856,14/04/2025,14/04/2025,1692941,Unknown,0
857,14/04/2025,14/04/2025,1,Unknown,0
858,14/04/2025,14/04/2025,1692941,Unknown,0
859,14/04/2025,14/04/2025,1692461,Unknown,0
860,14/04/2025,14/04/2025,1692941,Unknown,0
861,14/04/2025,14/04/2025,1692941,Unknown,0
862,14/04/2025,14/04/2025,1,Unknown,0
863,14/04/2025,14/04/2025,1,storefront,0
864,14/04/2025,14/04/2025,1,Unknown,0
865,14/04/2025,02/09/2025,1,Unknown,0
866,14/04/2025,14/04/2025,1,Unknown,0
867,24/04/2025,02/09/2025,1,Unknown,0
868,14/04/2025,14/04/2025,1692461,Unknown,0
869,14/04/2025,14/04/2025,1692941,Unknown,0
870,14/04/2025,14/04/2025,1692941,Unknown,0
871,14/04/2025,14/04/2025,1,Unknown,0
872,14/04/2025,14/04/2025,1,Unknown,0
873,14/04/2025,14/04/2025,1,Unknown,0
874,14/04/2025,14/04/2025,1,storefront,0
875,14/04/2025,14/04/2025,1,Unknown,0
876,14/04/2025,14/04/2025,1,Unknown,0
877,14/04/2025,02/09/2025,1,Unknown,0
878,14/04/2025,14/04/2025,1,Unknown,0
879,19/04/2025,02/09/2025,1,order,0
880,14/04/2025,14/04/2025,1,Unknown,0
881,14/04/2025,14/04/2025,1,Unknown,0
882,14/04/2025,14/04/2025,1,Unknown,0
883,14/04/2025,14/04/2025,1692941,Unknown,0
884,14/04/2025,14/04/2025,1,Unknown,0
885,14/04/2025,11/11/2025,1,Unknown,0
886,14/04/2025,14/04/2025,1,Unknown,0
887,14/04/2025,14/04/2025,1692461,Unknown,0
888,14/04/2025,14/04/2025,1692941,storefront,0
889,14/04/2025,14/04/2025,1692461,Unknown,0
890,14/04/2025,14/04/2025,1,Unknown,0
891,14/04/2025,14/04/2025,1692461,storefront,0
892,14/04/2025,14/04/2025,1,Unknown,0
893,14/04/2025,14/04/2025,1,Unknown,0
894,14/04/2025,14/04/2025,1692941,storefront,0
895,14/04/2025,14/04/2025,1,Unknown,0
896,14/04/2025,14/04/2025,1,Unknown,0
897,14/04/2025,14/04/2025,1,Unknown,0
898,14/04/2025,14/04/2025,1,Unknown,0
899,14/04/2025,14/04/2025,1692941,Unknown,0
900,14/04/2025,02/09/2025,1692941,Unknown,0
901,22/04/2025,02/09/2025,1692941,Unknown,0
902,15/04/2025,15/04/2025,1,Unknown,0
903,15/04/2025,15/04/2025,1692941,storefront,0
904,15/04/2025,15/04/2025,1692941,Unknown,0
905,15/04/2025,15/04/2025,1692941,Unknown,0
906,15/04/2025,15/04/2025,1,Unknown,0
907,26/04/2025,02/09/2025,1,Unknown,0
908,15/04/2025,15/04/2025,1,Unknown,0
909,15/04/2025,15/04/2025,1692941,Unknown,0
910,15/04/2025,15/04/2025,1,Unknown,0
911,15/04/2025,15/04/2025,1692941,storefront,0
912,15/04/2025,15/04/2025,1,Unknown,0
913,22/04/2025,12/04/2026,1692941,Unknown,0
914,15/04/2025,15/04/2025,1,Unknown,0
915,15/04/2025,15/04/2025,1692941,Unknown,0
916,15/04/2025,15/04/2025,1,Unknown,0
917,15/04/2025,15/04/2025,1692941,Unknown,0
918,16/04/2025,02/09/2025,1692941,Unknown,0
919,15/04/2025,15/04/2025,1,Unknown,0
920,15/04/2025,15/04/2025,1,Unknown,0
921,15/04/2025,15/04/2025,1,Unknown,0
922,15/04/2025,15/04/2025,1692941,Unknown,0
923,15/04/2025,02/09/2025,1,Unknown,0
924,15/04/2025,15/04/2025,1,Unknown,0
925,15/04/2025,15/04/2025,1,Unknown,0
926,15/04/2025,15/04/2025,1,Unknown,0
927,15/04/2025,15/04/2025,1,storefront,0
928,15/04/2025,15/04/2025,1,Unknown,0
929,15/04/2025,02/09/2025,1,Unknown,0
930,15/04/2025,15/04/2025,1692941,Unknown,0
931,15/04/2025,15/04/2025,1,Unknown,0
932,15/04/2025,15/04/2025,1,Unknown,0
933,15/04/2025,15/04/2025,1,Unknown,0
934,15/04/2025,15/04/2025,1692941,Unknown,0
935,16/04/2025,16/04/2025,1692941,Unknown,0
936,16/04/2025,16/04/2025,1,Unknown,0
937,16/04/2025,16/04/2025,1692461,Unknown,0
938,16/04/2025,16/04/2025,1692941,Unknown,0
939,16/04/2025,16/04/2025,1,Unknown,0
940,16/04/2025,16/04/2025,1692941,Unknown,0
941,16/04/2025,02/09/2025,1692461,Unknown,0
942,16/04/2025,16/04/2025,1692941,Unknown,0
943,16/04/2025,16/04/2025,1692941,Unknown,0
944,29/05/2025,02/09/2025,1,Unknown,0
945,16/04/2025,16/04/2025,1692941,Unknown,0
946,16/04/2025,16/04/2025,1,Unknown,0
947,16/04/2025,16/04/2025,1,Unknown,0
948,16/04/2025,16/04/2025,1,Unknown,0
949,16/04/2025,16/04/2025,1,Unknown,0
950,16/04/2025,16/04/2025,1,Unknown,0
951,16/04/2025,16/04/2025,1,Unknown,0
952,16/04/2025,16/04/2025,1692941,Unknown,0
953,16/04/2025,16/04/2025,1692941,Unknown,0
954,16/04/2025,16/04/2025,1,Unknown,0
955,16/04/2025,16/04/2025,1,Unknown,0
956,16/04/2025,16/04/2025,1692941,storefront,0
957,16/04/2025,16/04/2025,1,Unknown,0
958,16/04/2025,16/04/2025,1,storefront,0
959,16/04/2025,16/04/2025,1,Unknown,0
960,16/04/2025,16/04/2025,1692461,storefront,0
961,16/04/2025,16/04/2025,1,storefront,0
962,16/04/2025,02/09/2025,1,Unknown,0
963,16/04/2025,16/04/2025,1,Unknown,0
964,16/04/2025,16/04/2025,1,Unknown,0
965,16/04/2025,16/04/2025,1,Unknown,0
966,16/04/2025,16/04/2025,1692461,Unknown,0
967,16/04/2025,16/04/2025,1,Unknown,0
968,16/04/2025,16/04/2025,1692461,Unknown,0
969,16/04/2025,16/04/2025,1,Unknown,0
970,16/04/2025,16/04/2025,1692941,Unknown,0
971,16/04/2025,16/04/2025,1,Unknown,0
972,16/04/2025,16/04/2025,1692461,Unknown,0
973,16/04/2025,16/04/2025,1,Unknown,0
974,16/04/2025,16/04/2025,1,Unknown,0
975,16/04/2025,16/04/2025,1,Unknown,0
976,16/04/2025,16/04/2025,1,Unknown,0
977,16/04/2025,16/04/2025,1692941,Unknown,0
978,17/04/2025,17/04/2025,1,Unknown,0
979,17/04/2025,17/04/2025,1,Unknown,0
980,17/04/2025,17/04/2025,1692941,Unknown,0
981,17/04/2025,17/04/2025,1692941,Unknown,0
982,17/04/2025,17/04/2025,1692941,Unknown,0
983,17/04/2025,17/04/2025,1692941,Unknown,0
984,17/04/2025,17/04/2025,1692461,Unknown,0
985,28/04/2025,02/09/2025,1692941,Unknown,0
986,08/08/2025,17/03/2026,1692941,Unknown,0
987,17/04/2025,17/04/2025,1692461,Unknown,0
988,17/04/2025,12/02/2026,1692941,order,0
989,17/04/2025,17/04/2025,1692941,Unknown,0
990,17/04/2025,02/09/2025,1692461,Unknown,0
991,17/04/2025,17/04/2025,1692941,Unknown,0
992,17/04/2025,17/04/2025,1692461,Unknown,0
993,17/04/2025,17/04/2025,1,Unknown,0
994,17/04/2025,17/04/2025,1692941,Unknown,0
995,17/04/2025,17/04/2025,1692941,Unknown,0
996,17/04/2025,17/04/2025,1,Unknown,0
997,17/04/2025,17/04/2025,1,Unknown,0
998,17/04/2025,17/04/2025,1,Unknown,0
999,17/04/2025,17/04/2025,1,Unknown,0
1000,17/04/2025,17/04/2025,1692941,Unknown,0
1001,17/04/2025,17/04/2025,1692941,Unknown,0
1002,17/04/2025,17/04/2025,1,Unknown,0
1003,17/04/2025,17/04/2025,1,Unknown,0
1004,17/04/2025,17/04/2025,1692941,Unknown,0
1005,17/04/2025,17/04/2025,1,Unknown,0
1006,17/04/2025,17/04/2025,1,Unknown,0
1007,17/04/2025,17/04/2025,1,Unknown,0
1008,17/04/2025,17/04/2025,1,Unknown,0
1009,17/04/2025,17/04/2025,1692461,Unknown,0
1010,17/04/2025,02/09/2025,1692461,Unknown,0
1011,17/04/2025,22/11/2025,1,Unknown,0
1012,17/04/2025,17/04/2025,1,Unknown,0
1013,17/04/2025,17/04/2025,1,Unknown,0
1014,17/04/2025,11/11/2025,1,Unknown,0
1015,17/04/2025,17/04/2025,1,Unknown,0
1016,17/04/2025,17/04/2025,1692461,Unknown,0
1017,17/04/2025,17/04/2025,1,Unknown,0
1018,17/04/2025,17/04/2025,1692941,Unknown,0
1019,17/04/2025,17/04/2025,1,Unknown,0
1020,21/04/2025,02/09/2025,1,Unknown,0
1021,17/04/2025,17/04/2025,1,Unknown,0
1022,18/04/2025,18/04/2025,1692941,Unknown,0
1023,18/04/2025,18/04/2025,1,Unknown,0
1024,18/04/2025,18/04/2025,1692941,Unknown,0
1025,01/05/2025,02/09/2025,1692941,Unknown,0
1026,18/04/2025,18/04/2025,1,Unknown,0
1027,18/04/2025,18/04/2025,1692941,Unknown,0
1028,18/04/2025,18/04/2025,1692941,Unknown,0
1029,18/04/2025,18/04/2025,1,Unknown,0
1030,18/04/2025,18/04/2025,1,Unknown,0
1031,01/06/2025,02/09/2025,1692941,Unknown,0
1032,18/04/2025,18/04/2025,1,Unknown,0
1033,18/04/2025,18/04/2025,1,Unknown,0
1034,18/04/2025,18/04/2025,1,Unknown,0
1035,18/04/2025,18/04/2025,1692941,Unknown,0
1036,18/04/2025,18/04/2025,1692941,Unknown,0
1037,18/04/2025,18/04/2025,1,Unknown,0
1038,18/04/2025,18/04/2025,1,Unknown,0
1039,18/04/2025,18/04/2025,1,Unknown,0
1040,18/04/2025,18/04/2025,1,Unknown,0
1041,18/04/2025,18/04/2025,1692941,Unknown,0
1042,28/04/2025,02/09/2025,1,storefront,0
1043,19/04/2025,19/04/2025,1,Unknown,0
1044,19/04/2025,19/04/2025,1692461,Unknown,0
1045,19/04/2025,19/04/2025,1,Unknown,0
1046,19/04/2025,19/04/2025,1,Unknown,0
1047,19/04/2025,19/04/2025,1692941,Unknown,0
1048,19/04/2025,19/04/2025,1,Unknown,0
1049,19/04/2025,02/09/2025,1,Unknown,0
1050,19/04/2025,02/09/2025,1,Unknown,0
1051,19/04/2025,19/04/2025,1692941,Unknown,0
1052,19/04/2025,19/04/2025,1,Unknown,0
1053,19/04/2025,19/04/2025,1,Unknown,0
1054,20/04/2025,02/09/2025,1,Unknown,0
1055,19/04/2025,19/04/2025,1,Unknown,0
1056,19/04/2025,19/04/2025,1,Unknown,0
1057,19/04/2025,19/04/2025,1692461,Unknown,0
1058,19/04/2025,19/04/2025,1,Unknown,0
1059,19/04/2025,19/04/2025,1692461,Unknown,0
1060,20/04/2025,02/09/2025,1692461,Unknown,0
1061,19/04/2025,19/04/2025,1,Unknown,0
1062,19/04/2025,02/09/2025,1692941,Unknown,0
1063,19/04/2025,19/04/2025,1,Unknown,0
1064,19/04/2025,19/04/2025,1,Unknown,0
1065,19/04/2025,19/04/2025,1,Unknown,0
1066,19/04/2025,19/04/2025,1,Unknown,0
1067,19/04/2025,19/04/2025,1692941,Unknown,0
1068,19/04/2025,19/04/2025,1,Unknown,0
1069,19/04/2025,19/04/2025,1,Unknown,0
1070,19/04/2025,19/04/2025,1692941,Unknown,0
1071,19/04/2025,19/04/2025,1692941,Unknown,0
1072,19/04/2025,19/04/2025,1,Unknown,0
1073,19/04/2025,19/04/2025,1,Unknown,0
1074,19/04/2025,19/04/2025,1,Unknown,0
1075,20/04/2025,20/04/2025,1,Unknown,0
1076,20/04/2025,20/04/2025,1,Unknown,0
1077,20/04/2025,20/04/2025,1692461,Unknown,0
1078,20/04/2025,20/04/2025,1692941,Unknown,0
1079,20/04/2025,20/04/2025,1692461,Unknown,0
